Sleep_Current,Motor_Peak_Current,
3.242270065900E-05,0.448935176,OK
3.052540378837E-05,0.483707049,OK
2.997618627325E-05,0.460538167,OK
2.977647081318E-05,0.500321613,OK
3.067519038326E-05,0.469901093,OK
2.947689762296E-05,0.482578753,OK
2.952682648791E-05,0.480991663,OK
3.087490584344E-05,0.476494111,Retry:PMC_DIN_WAIT_FOR_STATUS
3.112455016852E-05,0.46857029,OK
3.312170476905E-05,0.459672603,OK
3.272227384908E-05,0.481924684,OK
2.892768010789E-05,0.480058095,OK
2.872796464765E-05,0.480784006,OK
3.032568832829E-05,0.466244795,OK
3.177362541381E-05,0.549354487,OK
3.022583059809E-05,0.464871148,OK
3.407035320449E-05,0.481813642,OK
3.252255838882E-05,0.466516606,OK
3.077504811352E-05,0.480661931,OK
3.431999752922E-05,0.538678716,OK
3.122440789865E-05,0.461725089,OK
3.282213157910E-05,0.471963409,OK
3.182355427862E-05,0.444784934,OK
3.177362541360E-05,0.469485184,OK
2.942696875797E-05,0.45813059,OK
3.037561719339E-05,0.480663629,OK
3.047547492341E-05,0.457931822,OK
3.157390995378E-05,0.480315124,OK
3.157390995378E-05,0.480315124,UNLOCK POSITION CONFIRMATION Error; (1)
2.852824918776E-05,0.458240733,OK
2.987632854302E-05,0.48106276,OK
3.177362541381E-05,0.459752234,OK
3.097476357347E-05,0.481065557,OK
2.987632854304E-05,0.491791946,OK
2.982639967803E-05,0.538160053,OK
2.937703989298E-05,0.491370096,OK
2.882782237757E-05,0.476576543,OK
2.767945848241E-05,0.460914729,OK
3.092483470831E-05,0.480494919,OK
3.197334087375E-05,0.497434871,OK
2.952682648787E-05,0.477661549,OK
2.807888940253E-05,0.477482154,OK
2.792910280753E-05,0.448607796,OK
2.468372658124E-05,0.439992221,OK
2.598187707164E-05,0.480431411,OK
2.368514928083E-05,0.481029309,OK
2.383493587604E-05,0.472855338,OK
2.732995642729E-05,0.454849709,OK
2.498329977136E-05,0.456957509,OK
2.603180593687E-05,0.452470258,OK
2.663095231704E-05,0.454972834,OK
2.533280182655E-05,0.450708902,OK
2.468372658125E-05,0.478869082,OK
2.653109458693E-05,0.48491483,OK
2.368514928093E-05,0.446188534,OK
2.693052550715E-05,0.47679653,OK
2.388486474103E-05,0.467314822,OK
2.353536268594E-05,0.446910707,OK
2.468372658131E-05,0.463111652,OK
2.353536268570E-05,0.451345097,OK
2.448401112052E-05,0.462315336,OK
2.493337090644E-05,0.474493457,TEST KEYS Error Keys Found = 0
2.872796464778E-05,0.476377826,TEST KEYS Error Keys Found = 0
2.258671425043E-05,0.449718467,OK
2.443408225626E-05,0.438506373,OK
2.658102345176E-05,0.46599705,OK
2.478358431136E-05,0.459767611,Retry:KEYS TEST
2.842839145763E-05,0.474427455,OK
2.448401112118E-05,0.469372595,OK
2.772938734748E-05,0.462584304,OK
2.423436679616E-05,0.457161822,OK
2.488344204091E-05,0.477954732,TEST KEYS Error Keys Found = 0
2.887775124249E-05,0.471656395,OK
2.613166366665E-05,0.462637579,UNLOCK POSITION CONFIRMATION Error; (1)
2.248685652027E-05,0.555742556,OK
2.318586063075E-05,0.486199503,OK
2.752967188733E-05,0.489204277,OK
2.573223274664E-05,0.489966244,OK
2.468372658135E-05,0.47823239,OK
2.852824918774E-05,0.452017343,OK
2.563237501670E-05,0.469886215,OK
2.503322863612E-05,0.452190343,OK
2.638130799134E-05,0.443640313,OK
2.668088118202E-05,0.470281949,OK
2.678073891199E-05,0.452740512,OK
2.638130799193E-05,0.458527526,OK
2.288628744063E-05,0.474627516,OK
2.663095231703E-05,0.466653162,OK
3.082497697842E-05,0.477863712,OK
2.618159253181E-05,0.444637394,OK
2.643123685693E-05,0.457441571,OK
2.737988529222E-05,0.484210981,OK
2.703038323720E-05,0.450352361,TEST KEYS Error Keys Found = 0
2.807888940252E-05,0.468769457,OK
2.757960075235E-05,0.484520646,OK
2.658102345194E-05,0.45607192,OK
2.608173480116E-05,0.474443128,OK
2.713024096716E-05,0.476113452,OK
3.007604400283E-05,0.457755779,OK
2.957675535312E-05,0.455249007,OK
2.518301523134E-05,0.466950789,Retry:KEYS TEST
2.598187707159E-05,0.477109287,Retry:KEYS TEST
2.668088118192E-05,0.47361266,OK
2.463379771635E-05,0.46670834,OK
2.498329977141E-05,0.476553078,OK
2.613166366685E-05,0.445028738,OK
2.648116572172E-05,0.440992833,OK
3.047547492320E-05,0.448974671,OK
3.207319860394E-05,0.465994701,OK
3.072511924842E-05,0.47185636,OK
2.628145026178E-05,0.483092173,OK
2.792910280741E-05,0.461038905,OK
2.787917394226E-05,0.435444202,OK
2.747974302221E-05,0.462555696,OK
2.663095231691E-05,0.480498268,OK
2.698045437221E-05,0.443883131,OK
2.558244615165E-05,0.468831264,OK
2.573223274669E-05,0.464139739,OK
2.553251728667E-05,0.469950271,OK
2.618159253185E-05,0.482684803,OK
2.648116572179E-05,0.467032473,OK
2.817874713255E-05,0.461096672,OK
2.802896053740E-05,0.439591723,OK
2.583209047679E-05,0.491582044,OK
2.867803578275E-05,0.4600562,Retry:PMC_DIN_WAIT_FOR_STATUS
2.648116572180E-05,0.473040725,TEST KEYS Error Keys Found = 0
2.842839145769E-05,0.489548088,TEST KEYS Error Keys Found = 0
2.648116572202E-05,0.465581639,OK
2.867803578225E-05,0.472581333,TEST KEYS Error Keys Found = 1
3.132426562856E-05,0.444915751,OK
2.922725329784E-05,0.484898153,Retry:PMC_DIN_WAIT_FOR_STATUS
2.847832032269E-05,0.459926786,OK
2.583209047649E-05,0.474157285,OK
3.217305633374E-05,0.471832794,OK
2.568230388147E-05,0.441820002,OK
2.997618627310E-05,0.51498326,OK
2.977647081319E-05,0.46965669,OK
2.917732443298E-05,0.473630136,OK
3.102469243851E-05,0.458202802,OK
3.037561719339E-05,0.476550684,OK
3.387063774451E-05,0.461774954,OK
3.162383881869E-05,0.488122719,UNLOCK POSITION CONFIRMATION Error; (1)
2.867803578280E-05,0.479876749,UNLOCK POSITION CONFIRMATION Error; (1)
2.932711102785E-05,0.463008056,OK
2.967661308314E-05,0.473192865,OK
3.087490584356E-05,0.478572454,OK
3.047547492326E-05,0.473097094,OK
3.022583059778E-05,0.480577051,OK
3.122440789855E-05,0.478001615,OK
2.852824918771E-05,0.48554024,Retry:PMC_DIN_WAIT_FOR_STATUS
2.832853372765E-05,0.470727215,OK
3.287206044402E-05,0.476396949,Retry:PMC_DIN_WAIT_FOR_STATUS
3.042554605828E-05,0.463645343,OK
2.992625740812E-05,0.477492191,OK
3.292198930922E-05,0.449534323,OK
2.922725329799E-05,0.476187499,LOCK POSITION CONFIRMATION Error; (0)
3.127433676361E-05,0.463483924,OK
3.112455016853E-05,0.444464853,OK
2.902753783786E-05,0.5027913,Retry:PMC_DIN_WAIT_FOR_STATUS
2.987632854318E-05,0.459341076,OK
3.037561719310E-05,0.462992721,OK
2.802896053754E-05,0.466526956,OK
3.102469243840E-05,0.477357582,OK
2.907746670268E-05,0.464966117,OK
3.217305633393E-05,0.474168471,OK
2.887775124280E-05,0.474421809,OK
3.142412335873E-05,0.471144624,OK
3.232284292894E-05,0.457220541,OK
3.441985525945E-05,0.448906419,OK
3.436992639468E-05,0.477204151,OK
3.422013979963E-05,0.480190452,OK
2.937703989295E-05,0.482754306,OK
2.922725329758E-05,0.481396187,OK
3.431999752951E-05,0.477455044,OK
2.907746670277E-05,0.478530812,UNLOCK POSITION CONFIRMATION Error; (1)
3.187348314371E-05,0.478462716,Retry:PMC_DIN_WAIT_FOR_STATUS
3.012597286816E-05,0.481233667,OK
2.922725329799E-05,0.48437635,OK
2.887775124274E-05,0.468487805,OK
3.222298519898E-05,0.473271846,Retry:PMC_DIN_WAIT_FOR_STATUS
2.997618627282E-05,0.48584286,OK
3.032568832833E-05,0.470903865,OK
3.032568832833E-05,0.470903865,UNLOCK POSITION CONFIRMATION Error; (1)
3.257248725366E-05,0.45564539,OK
3.017590173329E-05,0.486539019,OK
2.977647081317E-05,0.476285107,OK
2.927718216299E-05,0.45233354,OK
2.942696875802E-05,0.485040501,OK
2.952682648804E-05,0.552824005,OK
3.042554605823E-05,0.486690553,OK
2.932711102780E-05,0.459304872,OK
3.047547492340E-05,0.472602599,OK
3.317163363430E-05,0.470634699,OK
2.857817805265E-05,0.472009092,OK
3.122440789867E-05,0.47808285,OK
2.917732443294E-05,0.465206821,OK
2.882782237770E-05,0.471531721,OK
3.132426562871E-05,0.451124427,OK
2.982639967821E-05,0.472647783,Retry:PMC_DIN_WAIT_FOR_STATUS
2.942696875805E-05,0.480864142,OK
2.902753783777E-05,0.476873374,OK
3.022583059812E-05,0.462291473,OK
3.022583059812E-05,0.462291473,UNLOCK POSITION CONFIRMATION Error; (1)
3.047547492300E-05,0.465756441,OK
3.022583059823E-05,0.4594947,OK
2.747974302236E-05,0.48616021,OK
3.037561719316E-05,0.475121563,OK
3.242270065900E-05,0.45118078,OK
2.847832032272E-05,0.47484341,Retry:KEYS TEST
3.012597286825E-05,0.48491623,Retry:PMC_DIN_WAIT_FOR_STATUS
3.027575946309E-05,0.479450504,OK
2.882782237766E-05,0.467072967,OK
3.367092228431E-05,0.466809394,OK
2.762952961720E-05,0.478893097,OK
3.032568832824E-05,0.457266822,Retry:PMC_DIN_WAIT_FOR_STATUS
3.227291406389E-05,0.456511995,OK
2.987632854319E-05,0.462068935,OK
2.987632854319E-05,3.12E-05,WAIT LOCK/UNLOCK Error; (3.11744790335e-05)
3.007604400328E-05,0.540255623,OK
2.797903167255E-05,0.485047341,OK
2.797903167255E-05,0.485047341,UNLOCK POSITION CONFIRMATION Error; (1)
2.857817805271E-05,0.462444306,OK
2.972654194816E-05,0.475366469,Retry:KEYS TEST
3.172369654877E-05,0.484493581,OK
2.882782237779E-05,0.483432045,OK
2.817874713261E-05,0.486259567,OK
2.857817805271E-05,0.467338987,TEST KEYS Error Keys Found = 0
2.752967188732E-05,0.485357699,OK
3.282213157892E-05,0.484657848,OK
3.072511924827E-05,0.471824256,OK
2.787917394253E-05,0.469387173,OK
2.703038323718E-05,0.45963575,OK
2.413450906586E-05,0.466835307,OK
2.737988529217E-05,0.467979678,Retry:KEYS TEST
2.703038323714E-05,0.484833944,OK
2.732995642730E-05,0.467513439,OK
2.812881826740E-05,0.454332948,OK
2.723009869706E-05,0.488721564,OK
2.817874713256E-05,0.447342144,OK
2.742981415717E-05,0.443798287,OK
2.912739556779E-05,0.483271068,OK
2.912739556779E-05,0.483271068,UNLOCK POSITION CONFIRMATION Error; (1)
2.723009869729E-05,0.480569013,OK
2.688059664204E-05,0.47346193,OK
2.638130799200E-05,0.472651977,OK
2.897760897278E-05,0.463251453,TEST KEYS Error Keys Found = 0
3.087490584337E-05,0.491717356,OK
2.757960075241E-05,0.478886406,OK
2.827860486255E-05,0.460508257,OK
2.757960075239E-05,0.480245173,OK
2.728002756230E-05,0.48669989,OK
2.897760897284E-05,0.479724315,OK
2.583209047678E-05,0.445361963,OK
2.673081004690E-05,0.456089196,OK
3.017590173314E-05,0.469746212,OK
2.852824918773E-05,0.476155842,OK
2.698045437207E-05,0.459238564,OK
2.578216161136E-05,0.467851465,OK
2.498329977141E-05,0.44043333,OK
3.097476357358E-05,0.466349996,OK
2.708031210210E-05,0.455564942,OK
2.767945848222E-05,0.458522236,OK
2.897760897248E-05,0.47268478,OK
2.698045437217E-05,0.446126673,OK
3.746551602556E-05,0.457624271,OK
2.957675535243E-05,0.457393489,OK
2.703038323693E-05,0.463032118,Retry:PMC_DIN_WAIT_FOR_STATUS
2.842839145730E-05,0.460911433,OK
2.772938734728E-05,0.473526933,OK
2.777931621205E-05,0.437042402,OK
2.663095231707E-05,0.478238181,OK
2.887775124251E-05,0.481800613,OK
2.897760897280E-05,0.473576362,OK
2.633137912688E-05,0.471290514,OK
2.723009869717E-05,0.477230812,OK
2.598187707180E-05,0.482381489,OK
3.232284292895E-05,0.448711859,Retry:KEYS TEST
2.643123685688E-05,0.451785632,OK
2.767945848233E-05,0.459159825,OK
2.558244615109E-05,0.55927955,OK
2.957675535286E-05,0.483866922,OK
2.862810691734E-05,0.455543072,OK
2.633137912656E-05,0.465305629,OK
2.952682648791E-05,0.490821228,OK
2.832853372756E-05,0.442303116,OK
2.977647081307E-05,0.476681194,OK
2.688059664189E-05,0.452663122,OK
2.613166366687E-05,0.476127382,Retry:KEYS TEST
2.752967188720E-05,0.452991763,OK
2.827860486264E-05,0.47290767,OK
3.147405222375E-05,0.456948526,OK
2.673081004712E-05,0.465588078,OK
2.842839145755E-05,0.453142558,OK
2.568230388111E-05,0.449581807,OK
2.822867599726E-05,0.455381868,OK
2.732995642715E-05,0.478459214,OK
2.443408225628E-05,0.459338422,OK
2.737988529228E-05,0.447898058,OK
3.082497697787E-05,0.469114062,OK
2.947689762307E-05,0.470911404,OK
3.047547492303E-05,0.453685166,OK
2.653109458684E-05,0.462037985,OK
2.747974302200E-05,0.456762994,OK
2.922725329787E-05,0.450683138,OK
2.593194820683E-05,0.46538372,OK
3.002611513823E-05,0.476070013,OK
2.608173480166E-05,0.464725907,OK
2.588201934169E-05,0.448246306,OK
2.583209047662E-05,0.474951656,OK
2.837846259271E-05,0.440383297,OK
2.723009869716E-05,0.453254195,OK
2.538273069161E-05,0.46189813,OK
2.563237501618E-05,0.473794153,OK
2.598187707180E-05,0.481417256,OK
3.187348314386E-05,0.451381445,OK
2.548258842157E-05,0.494368632,OK
2.578216161160E-05,0.514644791,OK
2.598187707148E-05,0.458415834,OK
2.713024096725E-05,0.459015831,OK
3.032568832796E-05,0.477841494,OK
2.877789351271E-05,0.474347765,OK
3.297191817411E-05,0.463063376,OK
3.392056660949E-05,0.543690589,OK
2.997618627291E-05,0.466731904,OK
3.092483470838E-05,0.488322232,OK
2.718016983218E-05,0.463031778,OK
3.032568832822E-05,0.471233253,OK
3.032568832822E-05,0.471233253,UNLOCK POSITION CONFIRMATION Error; (1)
3.262241611877E-05,0.480561227,OK
2.882782237764E-05,0.490582516,OK
3.007604400320E-05,0.477072788,OK
2.817874713261E-05,0.476056135,OK
3.177362541375E-05,0.451999468,OK
2.912739556781E-05,0.479926378,OK
2.917732443254E-05,0.471147517,OK
3.012597286828E-05,0.476539445,OK
2.912739556793E-05,0.452549083,OK
2.952682648801E-05,0.483788132,OK
2.737988529232E-05,0.492563349,OK
2.957675535305E-05,0.435616631,OK
3.292198930905E-05,0.483330838,OK
2.797903167256E-05,0.462411849,OK
3.012597286827E-05,0.471937047,OK
3.132426562858E-05,0.485426853,OK
2.792910280755E-05,0.465663421,OK
2.812881826741E-05,0.485520169,OK
3.152398108862E-05,0.456100341,OK
2.767945848212E-05,0.473840536,OK
2.937703989302E-05,0.453570193,OK
2.937703989293E-05,0.543835235,OK
3.002611513812E-05,0.48024767,OK
3.087490584321E-05,0.45755322,OK
2.932711102765E-05,0.48714411,OK
2.862810691767E-05,0.481058067,OK
2.787917394247E-05,0.484781519,OK
3.332142022926E-05,0.444670914,OK
2.747974302234E-05,0.435793782,OK
3.387063774439E-05,0.471337796,OK
2.907746670283E-05,0.476132877,OK
2.892768010753E-05,0.471905041,OK
2.837846259244E-05,0.456847582,OK
2.917732443282E-05,0.466980447,OK
3.037561719308E-05,0.470151286,OK
3.107462130341E-05,0.477337909,OK
2.982639967813E-05,0.485079546,OK
3.082497697851E-05,0.448165887,OK
2.693052550715E-05,0.464509313,OK
2.603180593680E-05,0.440967419,OK
2.942696875802E-05,0.461801619,Retry:PMC_DIN_WAIT_FOR_STATUS
3.002611513816E-05,0.448851849,OK
3.097476357337E-05,0.467218915,OK
2.832853372754E-05,0.47175865,OK
3.087490584353E-05,0.483278159,OK
3.127433676364E-05,0.452006057,OK
2.777931621240E-05,0.533500677,OK
2.603180593685E-05,0.537559905,OK
2.628145026187E-05,0.449719062,Retry:PMC_DIN_WAIT_FOR_STATUS
2.987632854319E-05,0.478822048,OK
2.747974302236E-05,0.476637906,OK
3.072511924851E-05,0.460218269,OK
2.832853372764E-05,0.467959556,OK
3.147405222355E-05,0.466232765,OK
2.957675535257E-05,0.45606349,Retry:KEYS TEST
2.872796464759E-05,0.474645192,OK
2.997618627284E-05,0.47518647,OK
2.992625740824E-05,0.482462319,OK
2.872796464751E-05,0.453331968,OK
3.122440789865E-05,0.477914241,OK
2.817874713258E-05,0.478374934,OK
3.042554605840E-05,0.464185723,Retry:KEYS TEST
2.962668421808E-05,0.554536571,OK
3.052540378843E-05,0.448722729,OK
2.728002756219E-05,0.466467976,OK
2.787917394183E-05,0.442109344,OK
3.007604400327E-05,0.459049191,OK
3.062526151840E-05,0.534332195,OK
3.062526151837E-05,0.471530923,OK
3.062526151837E-05,0.471530923,Start Trigger Confirmation Error [005]; (0)
2.912739556795E-05,0.470586716,OK
2.663095231704E-05,0.475207241,OK
2.927718216301E-05,0.477235156,OK
2.952682648784E-05,0.476234579,OK
2.493337090636E-05,0.486437563,OK
3.152398108870E-05,0.475691653,OK
2.817874713225E-05,0.46442094,OK
2.862810691778E-05,0.50636287,OK
2.747974302223E-05,0.483926336,OK
2.668088118184E-05,0.497344899,OK
3.022583059816E-05,0.470884048,OK
2.777931621211E-05,0.470052584,OK
2.797903167230E-05,0.469260353,Retry:KEYS TEST
3.167376768352E-05,0.442465335,OK
3.112455016860E-05,0.445675819,OK
2.718016983228E-05,0.448583377,OK
2.543265955645E-05,0.439065745,OK
2.663095231700E-05,0.452933685,OK
2.483351317638E-05,0.453573824,OK
2.857817805276E-05,0.457580645,OK
2.643123685669E-05,0.473785865,OK
2.493337090636E-05,0.478921258,OK
2.598187707123E-05,0.455664748,OK
2.698045437195E-05,0.475067441,OK
3.152398108869E-05,0.455261423,OK
2.628145026196E-05,0.470686373,OK
2.867803578279E-05,0.452206877,OK
2.917732443272E-05,0.462996471,OK
2.613166366672E-05,0.446575988,OK
2.623152139684E-05,0.470976861,OK
3.067519038342E-05,0.478473843,OK
2.573223274646E-05,0.466110835,OK
2.668088118209E-05,0.459309113,OK
2.573223274673E-05,0.454993457,OK
2.528287296158E-05,0.475108682,OK
2.638130799165E-05,0.472255643,OK
2.563237501667E-05,0.481628905,OK
2.608173480162E-05,0.453842992,OK
2.887775124260E-05,0.459138107,OK
2.463379771636E-05,0.484178028,OK
2.952682648807E-05,0.475883129,OK
2.553251728665E-05,0.47802049,OK
3.022583059832E-05,0.475528983,OK
2.862810691740E-05,0.467402998,OK
2.683066777713E-05,0.455542373,OK
2.568230388171E-05,0.48031138,OK
3.102469243852E-05,0.462659297,OK
2.787917394238E-05,0.471368553,OK
2.757960075242E-05,0.464785621,OK
3.087490584355E-05,0.454351218,OK
2.787917394227E-05,0.467978286,Retry:PMC_DIN_WAIT_FOR_STATUS
2.708031210215E-05,0.441567312,OK
2.852824918771E-05,0.480613399,OK
2.732995642720E-05,0.450762726,OK
2.752967188736E-05,0.445194524,OK
2.448401112118E-05,0.478254006,OK
2.807888940229E-05,0.460973112,OK
2.693052550716E-05,0.478402646,OK
2.683066777684E-05,0.479884787,OK
2.688059664210E-05,0.451861711,OK
2.723009869692E-05,0.473216973,OK
2.772938734739E-05,0.456855354,OK
2.822867599761E-05,0.459344812,OK
2.458386885088E-05,0.48357933,OK
2.877789351285E-05,0.452034723,OK
2.982639967820E-05,0.441268238,OK
3.192341200886E-05,0.471392869,OK
2.713024096714E-05,0.480138476,OK
2.957675535297E-05,0.455986247,OK
2.892768010790E-05,0.470448614,OK
2.543265955665E-05,0.478086245,OK
2.777931621241E-05,0.483354499,OK
2.907746670287E-05,0.479134005,OK
2.728002756211E-05,0.461132717,OK
2.757960075199E-05,0.471881024,OK
2.987632854320E-05,0.445367704,OK
3.067519038346E-05,0.440738805,OK
2.737988529221E-05,0.47355669,OK
2.827860486209E-05,0.479315746,OK
2.887775124284E-05,0.465219109,OK
2.558244615167E-05,0.484399263,OK
3.017590173316E-05,0.449935403,OK
2.568230388147E-05,0.468170553,Retry:KEYS TEST
2.897760897273E-05,0.462416644,OK
2.638130799171E-05,0.465582735,OK
3.057533265298E-05,0.472616028,OK
2.483351317612E-05,0.444877456,Retry:KEYS TEST
3.047547492342E-05,0.475787417,OK
2.732995642733E-05,0.458429316,OK
2.598187707179E-05,0.489869133,OK
2.558244615167E-05,0.461256703,OK
2.598187707165E-05,0.47241377,OK
2.638130799190E-05,0.482656093,OK
2.902753783785E-05,0.477207495,OK
3.377078001394E-05,0.462089957,Retry:PMC_DIN_WAIT_FOR_STATUS
3.142412335857E-05,0.462319181,OK
2.603180593685E-05,0.462830853,OK
2.867803578261E-05,0.480163591,OK
2.907746670295E-05,0.461451171,OK
2.558244615169E-05,0.478038763,OK
2.747974302229E-05,0.45236345,Retry:KEYS TEST
2.548258842151E-05,0.452640255,OK
2.328571836083E-05,0.453095755,OK
2.533280182654E-05,0.450980283,OK
2.718016983216E-05,0.478717696,OK
2.653109458687E-05,0.462941295,OK
2.698045437214E-05,0.449104935,OK
2.608173480179E-05,0.467015752,OK
2.538273069144E-05,0.46310801,OK
2.822867599762E-05,0.466498432,OK
2.693052550705E-05,0.465963494,OK
2.543265955657E-05,0.485554619,OK
3.037561719337E-05,0.489867634,OK
2.742981415737E-05,0.469358364,OK
3.087490584327E-05,0.48007202,OK
3.047547492335E-05,0.473503066,Retry:KEYS TEST
3.017590173332E-05,0.463737816,OK
2.922725329799E-05,0.446558359,OK
2.942696875804E-05,0.485224988,OK
3.127433676346E-05,0.48944858,OK
2.663095231672E-05,0.476844912,OK
3.077504811351E-05,0.492771803,OK
3.002611513812E-05,0.479720822,OK
2.917732443289E-05,0.462937351,OK
2.747974302234E-05,0.47549079,OK
2.633137912692E-05,0.498807965,OK
2.673081004707E-05,0.498212962,OK
2.678073891200E-05,0.454285124,OK
2.952682648793E-05,0.472053828,OK
2.872796464768E-05,0.477424986,OK
